link                                               ,Effective anisotropy constant (J/m3) ,magnetic anisotropy constant (J/m3) ,magnetocrystalline anisotropy constant (J/m3) ,Anisotropy constant ,mass_magnetic_susceptibility(emu/Oe*g) ,"length, nm" ,Core_composition_formula ,magnetization reversibility ,magnetocrystalline anisotropy energy (MAE) (J/m3) ,Curie temperature (K) ,exchange constant (J/m) *10^-12 ,Crystalline ,interdomain coupling (alpha) ,pinning loss (A/m) ,Effective anisotropy constant (kJ/m3) ,Spehricity ,volume            ,surface area    ,"width, nm" ,"depth, nm" ,Electronegativity core ,Elongation  ,Flatness    ,Space group ,Demagnetization factors (Nd) ,Saturation magnetization (emu/g) ,Coercivity (Oe) ,Remanence magnetization (emu/g) ,Shell composition (surface)                         ,shape name ,Max/min(size) ,surface                          ,pol                  ,surf                       ,Magnetic moment of core ,LogP of organic coating ,Number H acceptors of organic coating ,Field amplitude ,Field frequency ,SAR
https://doi.org/10.1016/j.ceramint.2022.07.291     ,                            65600    ,                                    ,                                              ,                    ,                                       ,       11.3  ,Zn0.5Mn0.5Fe2O4          ,                            ,                                                  ,               800    ,                                ,no          ,                             ,                   ,                                65.6  ,  0.999378 ,     1442.897     ,    766.14      ,      11.3  ,      11.3  ,           2.717142857 ,1           ,1           ,        227 ,                 0.333333333 ,                         56.6    ,          0     ,                        0       ,                                                    ,cubic      ,            0 ,                                 ,                     ,                           ,                  2.114 ,0                       ,                                    0 ,        391     ,          0.126 ,   8.3
https://doi.org/10.1016/j.ceramint.2022.07.291     ,                            65600    ,                                    ,                                              ,                    ,                                       ,       11.3  ,Zn0.5Mn0.5Fe2O4          ,                            ,                                                  ,               800    ,                                ,no          ,                             ,                   ,                                65.6  ,  0.999378 ,     1442.897     ,    766.14      ,      11.3  ,      11.3  ,           2.717142857 ,1           ,1           ,        227 ,                 0.333333333 ,                         56.6    ,          0     ,                        0       ,                                                    ,cubic      ,            0 ,                                 ,                     ,                           ,                  2.114 ,0                       ,                                    0 ,        358     ,          0.126 ,   7.9
https://doi.org/10.1016/j.ceramint.2022.07.291     ,                            65600    ,                                    ,                                              ,                    ,                                       ,       11.3  ,Zn0.5Mn0.5Fe2O4          ,                            ,                                                  ,               800    ,                                ,no          ,                             ,                   ,                                65.6  ,  0.999378 ,     1442.897     ,    766.14      ,      11.3  ,      11.3  ,           2.717142857 ,1           ,1           ,        227 ,                 0.333333333 ,                         56.6    ,          0     ,                        0       ,                                                    ,cubic      ,            0 ,                                 ,                     ,                           ,                  2.114 ,0                       ,                                    0 ,        323     ,          0.126 ,   6.9
https://doi.org/10.1016/j.ceramint.2022.07.291     ,                            71300    ,                                    ,                                              ,                    ,                                       ,       10.3  ,Zn0.6Mn0.4Fe2O4          ,                            ,                                                  ,               800    ,                                ,no          ,                             ,                   ,                                71.3  ,  0.999335 ,     1092.727     ,    636.54      ,      10.3  ,      10.3  ,           2.718571429 ,1           ,1           ,        227 ,                 0.333333333 ,                         46.2    ,          0     ,                        0       ,                                                    ,cubic      ,            0 ,                                 ,                     ,                           ,                  2.03  ,0                       ,                                    0 ,        416     ,          0.126 ,   6.5
https://doi.org/10.1016/j.ceramint.2022.07.291     ,                            71300    ,                                    ,                                              ,                    ,                                       ,       10.3  ,Zn0.6Mn0.4Fe2O4          ,                            ,                                                  ,               800    ,                                ,no          ,                             ,                   ,                                71.3  ,  0.999335 ,     1092.727     ,    636.54      ,      10.3  ,      10.3  ,           2.718571429 ,1           ,1           ,        227 ,                 0.333333333 ,                         46.2    ,          0     ,                        0       ,                                                    ,cubic      ,            0 ,                                 ,                     ,                           ,                  2.03  ,0                       ,                                    0 ,        391     ,          0.126 ,   6.4
https://doi.org/10.1016/j.ceramint.2022.07.291     ,                            71300    ,                                    ,                                              ,                    ,                                       ,       10.3  ,Zn0.6Mn0.4Fe2O4          ,                            ,                                                  ,               800    ,                                ,no          ,                             ,                   ,                                71.3  ,  0.999335 ,     1092.727     ,    636.54      ,      10.3  ,      10.3  ,           2.718571429 ,1           ,1           ,        227 ,                 0.333333333 ,                         46.2    ,          0     ,                        0       ,                                                    ,cubic      ,            0 ,                                 ,                     ,                           ,                  2.03  ,0                       ,                                    0 ,        358     ,          0.126 ,   6.2
https://doi.org/10.1016/j.ceramint.2022.07.291     ,                            71300    ,                                    ,                                              ,                    ,                                       ,       10.3  ,Zn0.6Mn0.4Fe2O4          ,                            ,                                                  ,               800    ,                                ,no          ,                             ,                   ,                                71.3  ,  0.999335 ,     1092.727     ,    636.54      ,      10.3  ,      10.3  ,           2.718571429 ,1           ,1           ,        227 ,                 0.333333333 ,                         46.2    ,          0     ,                        0       ,                                                    ,cubic      ,            0 ,                                 ,                     ,                           ,                  2.03  ,0                       ,                                    0 ,        323     ,          0.126 ,   5.8
https://doi.org/10.1016/j.ceramint.2022.07.291     ,                            61900    ,                                    ,                                              ,                    ,                                       ,        8.8  ,Zn0.7Mn0.3Fe2O4          ,                            ,                                                  ,               800    ,                                ,no          ,                             ,                   ,                                61.9  ,  0.999307 ,      681.472     ,    464.64      ,       8.8  ,       8.8  ,           2.72        ,1           ,1           ,        227 ,                 0.333333333 ,                         40.1    ,          0     ,                        0       ,                                                    ,cubic      ,            0 ,                                 ,                     ,                           ,                  1.945 ,0                       ,                                    0 ,        416     ,          0.126 ,   3
https://doi.org/10.1016/j.ceramint.2022.07.291     ,                            61900    ,                                    ,                                              ,                    ,                                       ,        8.8  ,Zn0.7Mn0.3Fe2O4          ,                            ,                                                  ,               800    ,                                ,no          ,                             ,                   ,                                61.9  ,  0.999307 ,      681.472     ,    464.64      ,       8.8  ,       8.8  ,           2.72        ,1           ,1           ,        227 ,                 0.333333333 ,                         40.1    ,          0     ,                        0       ,                                                    ,cubic      ,            0 ,                                 ,                     ,                           ,                  1.945 ,0                       ,                                    0 ,        391     ,          0.126 ,   2.8
https://doi.org/10.1016/j.ceramint.2022.07.291     ,                            61900    ,                                    ,                                              ,                    ,                                       ,        8.8  ,Zn0.7Mn0.3Fe2O4          ,                            ,                                                  ,               800    ,                                ,no          ,                             ,                   ,                                61.9  ,  0.999307 ,      681.472     ,    464.64      ,       8.8  ,       8.8  ,           2.72        ,1           ,1           ,        227 ,                 0.333333333 ,                         40.1    ,          0     ,                        0       ,                                                    ,cubic      ,            0 ,                                 ,                     ,                           ,                  1.945 ,0                       ,                                    0 ,        358     ,          0.126 ,   2.6
https://doi.org/10.1016/j.ceramint.2022.07.291     ,                            61900    ,                                    ,                                              ,                    ,                                       ,        8.8  ,Zn0.7Mn0.3Fe2O4          ,                            ,                                                  ,               800    ,                                ,no          ,                             ,                   ,                                61.9  ,  0.999307 ,      681.472     ,    464.64      ,       8.8  ,       8.8  ,           2.72        ,1           ,1           ,        227 ,                 0.333333333 ,                         40.1    ,          0     ,                        0       ,                                                    ,cubic      ,            0 ,                                 ,                     ,                           ,                  1.945 ,0                       ,                                    0 ,        323     ,          0.126 ,   2.2
https://doi.org/10.1016/j.ceramint.2022.07.291     ,                            54800    ,                                    ,                                              ,                    ,                                       ,        8.9  ,Zn0.8Mn0.2Fe2O4          ,                            ,                                                  ,               800    ,                                ,no          ,                             ,                   ,                                54.8  ,  0.998625 ,      704.969     ,    475.26      ,       8.9  ,       8.9  ,           2.721428571 ,1           ,1           ,        227 ,                 0.333333333 ,                         27.9    ,          0     ,                        0       ,                                                    ,cubic      ,            0 ,                                 ,                     ,                           ,                  1.861 ,0                       ,                                    0 ,        416     ,          0.126 ,   1.8
https://doi.org/10.1016/j.ceramint.2022.07.291     ,                            54800    ,                                    ,                                              ,                    ,                                       ,        8.9  ,Zn0.8Mn0.2Fe2O4          ,                            ,                                                  ,               800    ,                                ,no          ,                             ,                   ,                                54.8  ,  0.998625 ,      704.969     ,    475.26      ,       8.9  ,       8.9  ,           2.721428571 ,1           ,1           ,        227 ,                 0.333333333 ,                         27.9    ,          0     ,                        0       ,                                                    ,cubic      ,            0 ,                                 ,                     ,                           ,                  1.861 ,0                       ,                                    0 ,        391     ,          0.126 ,   1.4
https://doi.org/10.1016/j.ceramint.2022.07.291     ,                            54800    ,                                    ,                                              ,                    ,                                       ,        8.9  ,Zn0.8Mn0.2Fe2O4          ,                            ,                                                  ,               800    ,                                ,no          ,                             ,                   ,                                54.8  ,  0.998625 ,      704.969     ,    475.26      ,       8.9  ,       8.9  ,           2.721428571 ,1           ,1           ,        227 ,                 0.333333333 ,                         27.9    ,          0     ,                        0       ,                                                    ,cubic      ,            0 ,                                 ,                     ,                           ,                  1.861 ,0                       ,                                    0 ,        358     ,          0.126 ,   1.2
https://doi.org/10.1016/j.ceramint.2022.07.291     ,                            54800    ,                                    ,                                              ,                    ,                                       ,        8.9  ,Zn0.8Mn0.2Fe2O4          ,                            ,                                                  ,               800    ,                                ,no          ,                             ,                   ,                                54.8  ,  0.998625 ,      704.969     ,    475.26      ,       8.9  ,       8.9  ,           2.721428571 ,1           ,1           ,        227 ,                 0.333333333 ,                         27.9    ,          0     ,                        0       ,                                                    ,cubic      ,            0 ,                                 ,                     ,                           ,                  1.861 ,0                       ,                                    0 ,        323     ,          0.126 ,   0.9
https://doi.org/10.1016/j.ceramint.2022.07.291     ,                            57100    ,                                    ,                                              ,                    ,                                       ,        8.2  ,Zn0.9Mn0.1Fe2O4          ,                            ,                                                  ,               800    ,                                ,no          ,                             ,                   ,                                57.1  ,  0.999333 ,      551.368     ,    403.44      ,       8.2  ,       8.2  ,           2.722857143 ,1           ,1           ,        227 ,                 0.333333333 ,                         19.4    ,          0     ,                        0       ,                                                    ,cubic      ,            0 ,                                 ,                     ,                           ,                  1.776 ,0                       ,                                    0 ,        416     ,          0.126 ,   1.8
https://doi.org/10.1016/j.ceramint.2022.07.291     ,                            57100    ,                                    ,                                              ,                    ,                                       ,        8.2  ,Zn0.9Mn0.1Fe2O4          ,                            ,                                                  ,               800    ,                                ,no          ,                             ,                   ,                                57.1  ,  0.999333 ,      551.368     ,    403.44      ,       8.2  ,       8.2  ,           2.722857143 ,1           ,1           ,        227 ,                 0.333333333 ,                         19.4    ,          0     ,                        0       ,                                                    ,cubic      ,            0 ,                                 ,                     ,                           ,                  1.776 ,0                       ,                                    0 ,        391     ,          0.126 ,   1.5
https://doi.org/10.1016/j.ceramint.2022.07.291     ,                            57100    ,                                    ,                                              ,                    ,                                       ,        8.2  ,Zn0.9Mn0.1Fe2O4          ,                            ,                                                  ,               800    ,                                ,no          ,                             ,                   ,                                57.1  ,  0.999333 ,      551.368     ,    403.44      ,       8.2  ,       8.2  ,           2.722857143 ,1           ,1           ,        227 ,                 0.333333333 ,                         19.4    ,          0     ,                        0       ,                                                    ,cubic      ,            0 ,                                 ,                     ,                           ,                  1.776 ,0                       ,                                    0 ,        358     ,          0.126 ,   1.1
https://doi.org/10.1016/j.ceramint.2022.07.291     ,                            57100    ,                                    ,                                              ,                    ,                                       ,        8.2  ,Zn0.9Mn0.1Fe2O4          ,                            ,                                                  ,               800    ,                                ,no          ,                             ,                   ,                                57.1  ,  0.999333 ,      551.368     ,    403.44      ,       8.2  ,       8.2  ,           2.722857143 ,1           ,1           ,        227 ,                 0.333333333 ,                         19.4    ,          0     ,                        0       ,                                                    ,cubic      ,            0 ,                                 ,                     ,                           ,                  1.776 ,0                       ,                                    0 ,        323     ,          0.126 ,   0.6
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             4300    ,                           223000   ,                                              ,                    ,                  0.015                ,       19.5  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 4.3  ,  1        ,    31059.35577   ,   4778.362426  ,      19.5  ,      19.5  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         12.2    ,          0     ,                        0       ,                                                    ,polyhedral ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        188     ,          0.355 ,   5.6
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             4300    ,                           223000   ,                                              ,                    ,                  0.015                ,       19.5  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 4.3  ,  1        ,    31059.35577   ,   4778.362426  ,      19.5  ,      19.5  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         12.2    ,          0     ,                        0       ,                                                    ,polyhedral ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        250.8   ,          0.355 ,   7.3
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             4300    ,                           223000   ,                                              ,                    ,                  0.015                ,       19.5  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 4.3  ,  1        ,    31059.35577   ,   4778.362426  ,      19.5  ,      19.5  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         12.2    ,          0     ,                        0       ,                                                    ,polyhedral ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        313.5   ,          0.355 ,   9.2
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             4300    ,                           223000   ,                                              ,                    ,                  0.015                ,       19.5  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 4.3  ,  1        ,    31059.35577   ,   4778.362426  ,      19.5  ,      19.5  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         12.2    ,          0     ,                        0       ,                                                    ,polyhedral ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        376.2   ,          0.355 ,  11.8
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             4300    ,                           223000   ,                                              ,                    ,                  0.015                ,       19.5  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 4.3  ,  1        ,    31059.35577   ,   4778.362426  ,      19.5  ,      19.5  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         12.2    ,          0     ,                        0       ,                                                    ,polyhedral ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        438.9   ,          0.355 ,  12.7
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             4300    ,                           223000   ,                                              ,                    ,                  0.015                ,       19.5  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 4.3  ,  1        ,    31059.35577   ,   4778.362426  ,      19.5  ,      19.5  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         12.2    ,          0     ,                        0       ,                                                    ,polyhedral ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        501.6   ,          0.355 ,  16.4
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             4300    ,                           223000   ,                                              ,                    ,                  0.015                ,       19.5  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 4.3  ,  1        ,    31059.35577   ,   4778.362426  ,      19.5  ,      19.5  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         12.2    ,          0     ,                        0       ,                                                    ,polyhedral ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        564.3   ,          0.355 ,  20
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             4300    ,                           223000   ,                                              ,                    ,                  0.015                ,       19.5  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 4.3  ,  1        ,    31059.35577   ,   4778.362426  ,      19.5  ,      19.5  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         12.2    ,          0     ,                        0       ,                                                    ,polyhedral ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        627     ,          0.355 ,  25.6
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             4300    ,                           223000   ,                                              ,                    ,                  0.015                ,       19.5  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 4.3  ,  1        ,    31059.35577   ,   4778.362426  ,      19.5  ,      19.5  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         12.2    ,          0     ,                        0       ,                                                    ,polyhedral ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        689.7   ,          0.355 ,  29.4
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             4300    ,                           223000   ,                                              ,                    ,                  0.015                ,       19.5  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 4.3  ,  1        ,    31059.35577   ,   4778.362426  ,      19.5  ,      19.5  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         12.2    ,          0     ,                        0       ,                                                    ,polyhedral ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        752.4   ,          0.355 ,  38.4
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             4300    ,                           223000   ,                                              ,                    ,                  0.015                ,       19.5  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 4.3  ,  1        ,    31059.35577   ,   4778.362426  ,      19.5  ,      19.5  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         12.2    ,          0     ,                        0       ,                                                    ,polyhedral ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        815.1   ,          0.355 ,  44
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             3700    ,                           223000   ,                                              ,                    ,                  0.015                ,       33.3  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 0.37 ,  1        ,   154675.4221    ,  13934.72271   ,      33.3  ,      33.3  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         11      ,          0     ,                        0       ,                                                    ,sphere     ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,         62.7   ,          0.355 ,   1.3
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             3700    ,                           223000   ,                                              ,                    ,                  0.015                ,       33.3  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 0.37 ,  1        ,   154675.4221    ,  13934.72271   ,      33.3  ,      33.3  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         11      ,          0     ,                        0       ,                                                    ,sphere     ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        125.4   ,          0.355 ,  11
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             3700    ,                           223000   ,                                              ,                    ,                  0.015                ,       33.3  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 0.37 ,  1        ,   154675.4221    ,  13934.72271   ,      33.3  ,      33.3  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         11      ,          0     ,                        0       ,                                                    ,sphere     ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        188.1   ,          0.355 ,  18.8
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             3700    ,                           223000   ,                                              ,                    ,                  0.015                ,       33.3  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 0.37 ,  1        ,   154675.4221    ,  13934.72271   ,      33.3  ,      33.3  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         11      ,          0     ,                        0       ,                                                    ,sphere     ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        250.8   ,          0.355 ,  27.8
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             3700    ,                           223000   ,                                              ,                    ,                  0.015                ,       33.3  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 0.37 ,  1        ,   154675.4221    ,  13934.72271   ,      33.3  ,      33.3  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         11      ,          0     ,                        0       ,                                                    ,sphere     ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        313.5   ,          0.355 ,  43.3
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             3700    ,                           223000   ,                                              ,                    ,                  0.015                ,       33.3  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 0.37 ,  1        ,   154675.4221    ,  13934.72271   ,      33.3  ,      33.3  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         11      ,          0     ,                        0       ,                                                    ,sphere     ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        376.2   ,          0.355 ,  50.2
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             3700    ,                           223000   ,                                              ,                    ,                  0.015                ,       33.3  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 0.37 ,  1        ,   154675.4221    ,  13934.72271   ,      33.3  ,      33.3  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         11      ,          0     ,                        0       ,                                                    ,sphere     ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        438.9   ,          0.355 ,  56.2
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             3700    ,                           223000   ,                                              ,                    ,                  0.015                ,       33.3  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 0.37 ,  1        ,   154675.4221    ,  13934.72271   ,      33.3  ,      33.3  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         11      ,          0     ,                        0       ,                                                    ,sphere     ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        501.6   ,          0.355 ,  69.7
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             3700    ,                           223000   ,                                              ,                    ,                  0.015                ,       33.3  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 0.37 ,  1        ,   154675.4221    ,  13934.72271   ,      33.3  ,      33.3  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         11      ,          0     ,                        0       ,                                                    ,sphere     ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        564.3   ,          0.355 ,  84
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             3700    ,                           223000   ,                                              ,                    ,                  0.015                ,       33.3  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 0.37 ,  1        ,   154675.4221    ,  13934.72271   ,      33.3  ,      33.3  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         11      ,          0     ,                        0       ,                                                    ,sphere     ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        627     ,          0.355 ,  87.8
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             3700    ,                           223000   ,                                              ,                    ,                  0.015                ,       33.3  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 0.37 ,  1        ,   154675.4221    ,  13934.72271   ,      33.3  ,      33.3  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         11      ,          0     ,                        0       ,                                                    ,sphere     ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        689.7   ,          0.355 , 104.5
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             3700    ,                           223000   ,                                              ,                    ,                  0.015                ,       33.3  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 0.37 ,  1        ,   154675.4221    ,  13934.72271   ,      33.3  ,      33.3  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         11      ,          0     ,                        0       ,                                                    ,sphere     ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        752.4   ,          0.355 , 117.5
https://doi.org/10.1016/j.jmmm.2019.01.081         ,                             3700    ,                           223000   ,                                              ,                    ,                  0.015                ,       33.3  ,Zn1Fe2O4                 ,                            ,                                          2670000 ,               800    ,                                ,no          ,                             ,                   ,                                 0.37 ,  1        ,   154675.4221    ,  13934.72271   ,      33.3  ,      33.3  ,           2.724285714 ,1           ,1           ,        227 ,                 0.333333333 ,                         11      ,          0     ,                        0       ,                                                    ,sphere     ,            0 ,                                 ,                     ,                           ,                  1.691 ,0                       ,                                    0 ,        815.1   ,          0.355 , 122.7
